,DXT_200,FDM_200,SDM_200,DXT_400,FDM_400,SDM_400,DXT_600,FDM_600,SDM_600,SED_AVE,SED_STD,SED_GRD,V_UP,V_TN,AGE,FRE_DG_AVE,FRE_DG_STD,EGR_DG_AVE,EGR_DG_STD,SRO_DG_AVE,SRO_DG_STD,IRO_DG_AVE,IRO_DG_STD,LRO_DG_AVE,LRO_DG_STD,CRD_UP_AVE,CRD_UP_STD,CRS_UP_AVE,CRS_UP_STD,CRM_UP_AVE,CRM_UP_STD,FRE_UP_AVE,FRE_UP_STD,EGO_UP_AVE,EGO_UP_STD,EGO_L_UP_AVE,EGO_L_UP_STD,EGO_SL_UP_AVE,EGO_SL_UP_STD,EGO_UM_UP_AVE,EGO_UM_UP_STD,EGR_UP_AVE,EGR_UP_STD,EGR_BG_UP_AVE,EGR_BG_UP_STD,INV_UP_AVE,INV_UP_STD,DLT_UP_AVE,DLT_UP_STD,MR_GCMT
31,573.1192,0.0909041016336649,0.0023403955355835,586.9611,0.1088257605595595,0.000820176207528,599.0192,0.0935775071077662,0.0003229292248155,203.43138361919608,4.499473610466263,5.644378811622108e-05,-49.0,-49.0,97.0,-74.4492414034,101.0809689259,-74.7892984833,100.7734128461,182.8391304348,40.6905830803,766.4506521739,263.4458958595,468.2176086957,246.6785528576,4.4062e-06,1.7539e-06,-1.588e-07,3.096e-07,1.5898e-06,8.8285e-06,38.4545423974,99.8809987639,38.2653155985,8.8486050255,1.8234214394,6.0720289805,1.1921641624,7.1291690176,3.9576259471,7.918710276,38.398222944,99.3753253795,251.4276440868,18.0124378756,211.687931279,95.7373167872,-200.2834959499,91.531018095,6.5
32,585.5188,0.1516174091471282,0.0024057626062485,598.9238,0.1274103911759266,0.0006334567871538,608.791,0.1005049099576699,0.0002172430349646,202.83333749484845,4.882198935629205,5.980461243476342e-06,-49.8,-49.8,99.0,-11.5767736712,79.6348215803,-13.7642072662,81.2933059614,233.0043307087,44.3844762993,1380.1140944882,319.0010040474,978.195984252,303.1143299004,4.4098e-06,2.1046e-06,-1.475e-07,1.83e-07,1.5965e-06,8.3496e-06,10.346481147,122.2932420701,36.1629700502,9.9644040337,-0.0953160132,6.9766054789,-1.0402858543,8.0913489665,1.3408822576,8.8428186216,12.1896648496,121.4223787832,238.0812463124,18.1996279618,225.1110990548,65.8856483495,-218.4922834605,64.3741729605,6.3
33,603.8497,0.2050764912391122,0.0016502467734658,612.4623,0.1404047935360385,0.0003685891783832,619.1042,0.1045743739000573,9.34431683773516e-05,198.6575396811781,11.651584956812036,4.175797813670362e-05,-49.8,-49.8,99.0,2.6441144084,70.7994553158,5.2173580359,67.5496899017,222.3962837838,64.50661213,1275.1938513514,316.1398529122,873.9172297297,261.51683937,4.292e-06,2.2783e-06,-1.345e-07,2.714e-07,1.6654e-06,7.6352e-06,-1.3917391006,119.6188217563,34.800634888,10.1653395407,-1.2915550083,7.0967971874,-2.4503605068,8.2346415512,-0.3658611447,9.0280317541,-4.8227310366,121.1093420666,242.2125805549,38.7875128313,225.7567219606,38.2073707039,-223.2641458254,40.5661486206,6.6
34,626.2301,0.2306353855006395,0.0004436664380492,626.9173,0.1461370376424572,9.188716114317008e-05,629.6498,0.1054038191413312,4.751716342248569e-05,187.4927673340435,21.154797751435435,0.0001116477234713,-49.8,-49.8,99.0,1.6760450665,69.8762889178,1.4060705642,69.0636133423,204.1811764706,63.8732513869,1471.2491911765,509.1833407744,640.9445588235,176.5814458804,4.2202e-06,2.4079e-06,8.09e-08,1.99e-07,8.821e-07,1.03921e-05,1.0963976031,119.2013811476,35.7018550873,9.8969007297,-0.9569699391,6.825627721,-2.0336977356,7.9726434363,0.0193952382,8.7290701753,-0.0820023898,118.0942821729,238.4802933403,39.1360441502,227.7174547494,29.2776750301,-230.7920560722,32.4112785347,6.9
35,649.009,0.2161791171747393,0.001434390134592,641.5031,0.1437393714436825,0.000276679701791,640.0902,0.102788235386238,0.0001812403173363,190.50725168421732,48.095804295889145,3.014484350173846e-05,-49.8,-49.8,99.0,10.3927637295,66.7792208846,8.4417678551,68.077417983,212.4592307692,91.7201000085,1578.0808391608,603.8996871633,564.8697902098,161.9545863932,4.0677e-06,2.3527e-06,2.796e-07,2.678e-07,1.1681e-06,8.7007e-06,-5.1152683799,109.5721747452,35.6312364953,9.4587304356,-1.2261114815,6.3977218298,-2.3390993993,7.539961082,-0.510993296,8.3518600858,-3.6788077624,107.9834680465,244.1770846643,50.724002106,223.2194868389,19.971277165,-232.8753726357,27.9778150448,7.0
36,668.2616,0.1671481134306931,0.0024537376476055,655.3997,0.1333050416199863,0.0005815207576512,650.0779,0.0967191104640519,0.0003164941182151,198.8260815385652,104.67783068240466,8.31882985434787e-05,-49.8,-49.8,99.0,8.4652845954,60.2355742742,10.5260234918,57.4460282388,220.2481060606,137.3997749553,789.2541666667,240.1413097723,347.2218181818,152.9347358715,3.8817e-06,2.0846e-06,3.913e-07,4.075e-07,4.853e-07,1.08508e-05,-2.0539100386,100.9604735241,36.5511404673,9.0028056549,-0.8129015046,5.9542758636,-1.8206618719,7.0876423886,-0.0385085384,7.8645026582,-0.9239996297,99.9071070776,243.0668771858,54.1547646952,234.2043585428,34.7806247731,-249.6762204054,52.8484422988,7.79
37,681.4716,0.1025834359213814,0.0025754778357052,667.8481,0.1158343334507948,0.0008294432053766,659.2755,0.0873852479539134,0.0004400558587998,157.85135083585402,102.51442933592526,0.0004097473070271,-44.9,-44.9,101.0,5.4297315017,55.4371298955,4.1455941474,57.2611335472,143.2621084337,92.9220188077,506.158253012,202.4394079569,292.4092771084,201.6435835484,3.5626e-06,2.0253e-06,3.096e-07,3.624e-07,8.532e-07,8.5561e-06,-4.6107971343,104.0744464161,35.7779204979,8.7179358257,-1.3703496318,5.7885430747,-2.5192199734,6.8621191518,-1.0698021696,7.6526637904,-2.4749029774,100.7070387083,235.2355410114,56.5081361725,255.6081780605,64.4473144235,-223.1589141595,65.8462957549,7.79
38,688.3163,0.0439454272549247,0.0019695982274832,678.2307,0.0930079081349872,0.0009999613741493,667.3748,0.0751562688598208,0.0005452803708315,158.15278074475276,111.5699388203922,3.0142990889872603e-06,-44.9,-44.9,101.0,1.6721197076,51.610834198,2.6255496236,50.53859954,136.334852071,84.1255870504,628.270591716,523.3651022679,370.3085798817,340.540363094,3.3592e-06,1.9629e-06,1.521e-07,2.592e-07,7.636e-07,8.2715e-06,0.3959417488,100.1874141787,36.4836913098,8.6705026009,-1.0830176848,5.7730772204,-2.1046941912,6.8252595461,-0.6663596645,7.6542259273,-1.0268142669,101.2318873269,243.4763564225,54.6494117012,246.5292786629,40.7690705707,-204.756904479,38.2740073899,7.79
39,690.2638,0.0075669457693024,0.0010801178381969,686.1217,0.0668698361306848,0.0010856774119101,674.1132,0.0605526908110439,0.0006269329923933,120.27272623237272,49.222915096011626,0.0003788005451238,-44.9,-44.9,101.0,-10.6770340451,62.8129528764,-11.6565143767,63.8468039055,162.6533587786,77.1924685704,716.6374045802,495.3209823859,431.7922900763,327.115482747,3.3697e-06,1.8343e-06,1.1e-09,1.835e-07,6.025e-07,8.95e-06,19.5093593991,96.9118174656,38.9231977381,8.3380981436,0.1891859231,5.5195482345,-0.4270724335,6.5489859769,1.1080724141,7.3253077539,19.7908364239,95.6639728764,228.8197283622,44.058584738,237.0432554245,25.3295842666,-211.334570694,25.3223386499,7.79
40,689.5025,0.0128554539737169,0.0002722405376921,691.3065,0.039518371647361,0.0010902980022519,679.2869,0.0442078681249967,0.0006814076358943,97.93938815951516,30.705283257713305,0.0002233333807285,-44.9,-44.9,101.0,-11.6625653407,69.2648220186,-12.3927112807,65.9747896969,149.4027819549,58.7010359114,813.9581203008,708.1017236555,683.7815789474,649.6811079741,3.4206e-06,1.7993e-06,-9.31e-08,1.246e-07,7.607e-07,9.0315e-06,19.1277118719,93.1579278305,39.5093457617,8.1920068967,0.1653957419,5.3848720328,-0.243171802,6.3950084984,1.233319462,7.2329845184,18.0693930253,94.1602107641,239.7135138675,40.0309242944,235.4646257673,18.9284296043,-221.1393596103,18.1421151645,7.79
41,688.0541,0.0126580366274164,0.000272297752708,693.7724,0.0128611516116884,0.0010256891260376,682.76,0.0268260728530443,0.0007068144554788,95.1206918913862,37.57891844195974,2.818696268128973e-05,-44.9,-44.9,101.0,-21.6917058405,82.4430974502,-21.297040114,85.0807048468,149.7324175824,43.8083288619,920.2257142857,802.174470405,718.0681318681,621.9917644501,3.4205e-06,1.8607e-06,-1.387e-07,1.81e-07,3.582e-07,9.6205e-06,33.4906396213,88.8806429353,41.4756800466,7.7127962486,1.0251678809,4.9855950518,1.0019862063,5.9546186256,2.6364099662,6.7393605929,34.1953952776,87.4609708694,243.8275945451,44.8851506659,247.1170432213,25.6869113991,-235.442821616,27.9219692393,6.5
42,687.2403,0.0039200940479262,0.0003430673518865,693.6792,0.011557662402351,0.0009087440367367,684.4689,0.0091395962939978,0.0007029571956618,110.2615445357031,36.43214247928444,0.0001514085264431,-39.4,-39.4,103.0,8.2367597787,83.766552492,8.5283079683,81.1520698627,190.9754782609,35.2812986363,1641.9706086957,849.2360287257,1309.324,659.7408223139,3.4075e-06,1.8896e-06,1.44e-08,2.755e-07,-1.575e-07,1.10176e-05,24.4905603917,105.6035605428,40.9113410289,8.4191069712,0.2378205286,5.5819432252,0.2610960488,6.5738987064,1.786087961,7.35625652,23.270283868,106.6246157546,242.8466550572,51.337933692,250.3297304304,26.8659849036,-243.0930126062,25.1531361137,6.1
43,687.2277,0.0008699089553376,0.0001973728155964,691.3174,0.0326260771989341,0.0007576962271608,684.4232,0.0081442023625422,0.0006711854420848,100.67532348631168,35.711847651059394,9.586221049391414e-05,-39.4,-39.4,103.0,24.8560825005,71.5282245673,24.9611931469,70.3129815328,178.193254717,85.2085690187,1634.2944339623,1021.7252693164,1413.9635377358,853.0855373353,3.3908e-06,1.8969e-06,9e-10,4.212e-07,9.817e-07,7.3335e-06,-53.5107384996,119.7914741197,34.6082450372,7.8493851666,-4.1264742414,5.6938374516,-4.8379779759,6.4172942139,-3.9101247445,7.0028986455,-51.7241185528,120.1808695567,258.3075100934,56.201191316,236.3167865459,28.7293984033,-236.1136224208,29.5845484048,6.0
44,686.855,0.0113505095141641,0.0008772506455748,687.0632,0.0496907104951149,0.0005888505003465,682.702,0.02431892373257,0.0006141680298569,50.92307516244231,20.394049815304875,0.0004975224832386,-39.4,-39.4,103.0,16.6074660533,56.4551821373,14.9261682878,59.4205535078,166.3555675676,121.8094168943,1155.8827027027,975.8603648619,1014.8195135135,888.5048300961,3.2356e-06,1.8431e-06,1.356e-07,4.903e-07,7.473e-07,7.7753e-06,-23.3267277027,112.419642256,37.7519614919,8.3842104056,-2.3640342855,5.7878326355,-2.6256483642,6.7135676163,-1.4001398076,7.5095469157,-22.6825218344,111.1569256579,230.7137141927,49.3996126414,244.2198905197,22.6995529456,-248.6208337522,19.0518277116,5.4
45,684.3142,0.039937582805898,0.001385219144054,681.3372,0.0624628774271716,0.0004160678668973,679.4475,0.0388299842895379,0.0005356938681832,24.868863934373763,10.810553289718731,0.0002605421122806,-39.4,-39.4,103.0,11.4637650948,58.9364869363,8.637281196,61.5048299947,183.9312096774,106.4268759986,1337.8966935484,991.5210980298,1029.727804878,781.8929869656,3.1566e-06,1.6942e-06,2.402e-07,4.506e-07,6.282e-07,8.9093e-06,12.9771770877,96.0304483167,42.645770205,7.6907173061,0.3854298725,5.0021048134,0.8311200411,5.9971478648,2.6902199602,6.8428596953,19.2552744141,90.5687346028,210.4751142062,23.3770329546,253.2780135762,19.5556181781,-258.6335587935,25.3772688035,5.0
46,678.3657,0.0754293019860978,0.0013605898728022,674.5701,0.0709901002300674,0.0002522684365538,674.8554,0.051180420961357,0.0004404911559862,29.38983889757288,15.041203544357655,4.5209749631991146e-05,-39.4,-39.4,103.0,19.3088233346,55.3921503315,19.8455687051,53.3118707138,173.6254545455,96.8471825247,1201.1437272727,1015.3628926885,835.9704587156,702.6906881467,3.1932e-06,1.583e-06,3.565e-07,3.421e-07,2.4309e-06,9.61e-07,36.3293516317,86.6316522174,43.5516658295,7.7089985005,0.8059309369,4.8918982322,1.2957536155,5.9226677382,3.3269086229,6.7661167632,33.8074988315,88.0305162957,187.9802719919,27.7726790077,259.8014335041,78.2661136667,-269.6698551803,83.8058336708,6.1
47,669.0617,0.1047022454807906,0.0008735277185128,667.1703,0.075639268812154,0.0001099336929012,669.1632,0.0610118077196008,0.0003339689073492,57.32353350694412,28.40435153039895,0.0002793369460937,-39.4,-39.4,103.0,3.2623871008,55.2543214376,2.2092163655,55.0125583305,138.3978231293,51.7457947881,529.8014965986,370.055462413,364.0065986395,308.8385799199,2.7579e-06,1.2685e-06,9.027e-07,5.648e-07,1.5424e-06,8.102e-07,34.505021799,97.8289378175,43.4080296311,7.9247337435,0.5424617564,5.1574261108,0.9319195525,6.1751725098,3.0884427034,7.0254446719,35.8949070748,97.1601624906,182.6941829008,26.2749694328,283.700415168,121.5841173205,-301.3196307975,124.199387113,5.4
48,657.5987,0.1185146195508546,0.0002264650243953,659.4925,0.0770716132589754,2.3233203281835256e-05,662.6366,0.068105395340273,0.0002218621667771,67.9206315903254,28.798863728223942,0.0001059709808338,-47.0,-8.0,106.0,-1.0328090082,66.812808415,-0.5586755992,67.2380457919,104.1987591241,28.2117492334,261.192189781,78.1232090314,136.9531386861,59.7922563738,2.4782e-06,1.4851e-06,6.421e-07,6.022e-07,6.435e-07,1.029e-06,23.7063985123,98.2534873088,43.5314370242,8.3028241607,0.1177941435,5.4654924236,0.5835299065,6.5232715911,2.9581729804,7.4291802503,23.561030908,99.8744888431,189.34932681,26.561735399,276.7383801486,180.9220975138,-302.3840362962,189.3202903825,7.47
49,645.8145,0.112679756992022,0.0006677539444187,651.8118,0.0761715349183028,7.207207297414703e-05,655.5553,0.0723860661069074,0.00010986503686,65.82457177680526,27.186239982691053,2.096059813520137e-05,-47.0,-8.0,106.0,-18.6905488307,81.4285562484,-20.2455328444,81.906812284,97.0592473118,31.3285627426,170.8074193548,44.8348457011,144.5604301075,59.2494260562,2.6167e-06,1.617e-06,-1.301e-07,3.256e-07,1.1976e-06,1.157e-06,30.6537696456,99.0094285936,44.9991574733,8.2266686181,0.5838396349,5.4478746809,1.2863128477,6.4761238638,4.2117081198,7.3432337957,30.4195572901,98.4106568379,200.7329242075,38.6341977086,436.4349064431,249.2415197337,-304.9759507896,360.1935760817,7.47
50,635.6799,0.0885719100713559,0.001262329779256,644.3074,0.0739355436027996,0.0001035114017388,648.1988,0.0739175324787622,2.5914299482333304e-05,55.73585114389434,21.056223380781542,0.0001008872063291,-47.0,-8.0,106.0,-40.2392834994,93.4480803981,-41.2493478358,95.1952573394,120.9001369863,43.5270550566,219.0306849315,58.9841183716,174.7123611111,49.4653618284,2.752e-06,1.1028e-06,-4.416e-07,6.16e-07,1.4605e-06,8.002e-07,40.5727713886,120.9712071557,46.0623585466,8.6890772551,1.0934717478,5.9937981246,1.8926018175,6.9764593043,5.1707964346,7.8270807345,41.2846667805,119.5965679776,227.6551801013,33.0120928578,564.3320411023,534.239282193,-158.7841184105,701.8587902555,7.47
51,628.6543,0.0544097965004432,0.001393543631703,637.0582,0.0713273331980334,9.976353893435853e-05,640.8331,0.0728895427514759,9.318759775043316e-05,52.357147455217856,17.472869423707397,3.378703688676481e-05,-47.0,-8.0,106.0,-28.727189462,88.1953110146,-28.758851015,89.1872239119,112.1060416667,44.630242327,214.8705208333,49.118961702,172.9004166667,61.1789055237,2.884e-06,8.329e-07,-2.611e-07,6.056e-07,1.9847e-06,6.523e-07,35.699792809,139.9031526872,45.8607881911,9.5934978984,0.9904117964,6.7776813959,1.7299073971,7.8230118571,5.2241003634,8.7255869874,37.9750661709,137.8280271917,235.8770303165,37.6570362401,660.9437046821,738.5463768898,-95.2739621876,940.8366905762,7.47
52,625.0586,0.0230684805499686,0.0009960620713784,630.0562,0.0691030630699982,7.307674148363516e-05,633.699,0.0695979816559142,0.0001758763071137,54.28787988605,12.660802515373854,1.9307324308321453e-05,-47.0,-8.0,106.0,-16.5815267253,75.4324147489,-17.0389898485,74.5735283412,112.4599264706,62.0244480201,228.2647058824,79.7812474275,180.13375,102.5040979162,2.8438e-06,1.4252e-06,5.1e-09,3.933e-07,1.7786e-06,8.702e-07,25.4789533301,143.8561007418,43.9783619717,10.6301717168,-0.0702067045,7.491292233,0.4053871959,8.695694156,3.8113936736,9.7508142,17.9191788575,147.1857796822,234.0385540112,52.2033352332,801.6947708217,890.5935591243,-154.4842973087,1158.9801002382,5.7
53,623.9192,0.0060450425086905,0.0002874391057809,623.2363,0.067643514294318,4.129833755296384e-05,627.003,0.0644201192671857,0.0002420903299747,49.92062565636508,14.14247557388326,4.367254229684918e-05,-47.0,-8.0,106.0,-16.0179984224,67.3404007681,-15.1685369217,66.9777913143,110.9687142857,58.5455602543,225.0483571429,79.5291952736,140.1872142857,72.8814907432,2.7961e-06,1.593e-06,5.69e-08,2.002e-07,1.6397e-06,8.726e-07,30.2470207166,135.5090525723,44.5062320954,10.0982141786,0.6360625947,6.9641589147,1.1425202988,8.1841171489,4.5730979872,9.2700608024,32.2468760079,132.5645519527,232.8237178698,49.5528966717,715.1356857199,780.2078726435,-358.9272614908,939.4993648752,5.9
54,623.4341,0.0082260308450094,0.0004879034452508,616.5212,0.0668558440830228,2.381314237797173e-05,620.9104,0.0577882942463204,0.0002901947973904,56.64062029122969,14.135906691005172,6.719994634864606e-05,-47.0,-8.0,106.0,-17.3871434185,64.2942380101,-18.3030610858,65.6421811957,111.7931125828,65.879187472,310.6501986755,117.7690689582,167.7758278146,79.4101207902,2.6803e-06,1.5651e-06,-3.34e-08,1.626e-07,1.5045e-06,8.195e-07,28.667212383,128.5700407018,44.6685521868,9.9656791554,1.0134770267,6.7545657441,1.574908459,8.0141335127,5.0348109322,9.2020846828,34.6374435329,125.9527972033,217.6986571033,45.9213117866,627.8936318795,776.6890592211,-439.7900630727,877.6269469763,6.1
55,621.756,0.0266666693441796,0.0009789631515181,609.8685,0.066192938119308,3.63350659152968e-05,615.5414,0.0501647283863445,0.0003195126171769,52.51470933241324,16.023417944381336,4.125910958816446e-05,-40.4,40.4,107.0,-19.4487842744,63.0221143622,-15.1008450539,59.4142241785,160.1660759494,114.0746067597,427.9000632911,270.1716787093,240.7536075949,165.4010901661,2.6574e-06,1.5636e-06,-1.18e-08,2.001e-07,1.3173e-06,8.218e-07,28.0529913583,122.6615773085,44.0806460648,9.7587054684,1.0592494701,6.5335839288,1.5254530987,7.7975178857,4.9155163862,8.9493962575,28.2499484426,122.8674311661,224.9606156938,49.0060332198,613.5758876818,632.1743010187,-607.3786621114,628.27015721,6.1
56,617.6667,0.0533754411787376,0.0011194156662475,603.3104,0.0648022899068531,8.602191535425781e-05,610.9694,0.0420187714805998,0.0003302194937752,48.20000422551846,14.588926699342082,4.31470510689478e-05,-40.4,40.4,107.0,-31.8545613942,71.5214645836,-25.4570407067,70.3870380098,133.2778832117,79.6861212346,364.3891970803,185.9560697594,202.7387591241,146.731574202,2.5754e-06,1.6037e-06,3.82e-08,1.623e-07,1.2454e-06,8.577e-07,67.8420425229,107.0897733605,46.4048178691,8.6803288573,2.9773300704,5.6223554974,3.7914314624,6.7713254037,7.3620788098,7.890937089,67.2338337859,105.0058517928,236.8811786579,55.6242934729,632.6090111615,724.5477576946,-622.8831092375,725.7031216541,6.2
57,610.7993,0.0808453040794974,0.0010642564039041,596.9707,0.0617800421594902,0.0001683686295119,607.2213,0.0338065470382427,0.0003232678019171,45.30507811853389,11.361934264043024,2.894926106984573e-05,-40.4,40.4,107.0,-47.6678133886,78.168998843,-29.946745527,71.669603566,87.9583898305,19.6838987358,218.3977966102,50.5931984297,161.3822033898,42.0494641763,2.5376e-06,1.6598e-06,-3.5e-08,7.12e-08,1.3558e-06,8.472e-07,84.8431961051,106.1915169315,47.594151322,8.1174467813,4.0663924525,5.3207312991,5.15208006,6.334953746,8.9220398426,7.3677589188,85.3289262295,106.2249085413,234.8032794317,51.2826142486,565.8257642496,692.0800037104,-560.6104497246,689.6301607175,6.0
58,601.2604,0.1074686249660677,0.0011055908464567,591.0536,0.0564694200063472,0.0002672957143092,604.2797,0.0259517580931897,0.000300383119475,50.43333142598333,10.780171271840784,5.12825330744944e-05,-40.4,40.4,107.0,-49.9609065165,79.6771474822,-29.5783767978,73.895494389,154.8165079365,88.1233736657,510.3062698413,370.8694346167,246.9765873016,143.4764698985,2.5888e-06,1.7051e-06,-9.1e-08,6.45e-08,1.1672e-06,9.397e-07,76.4163279423,106.8774607071,46.7654142045,8.1954228262,3.5655912702,5.3680249219,4.7578897537,6.3832931338,8.4903020848,7.5202850974,76.5003169629,103.8104856858,225.4435083489,42.4532586056,631.8281063501,739.431863867,-624.3334879875,738.1797287498,7.97
59,588.935,0.1375121853018979,0.0013344503729096,585.804,0.0487125653296192,0.000359176961958,602.0877,0.0188255861659243,0.0002641451520298,48.32308170612462,9.950813471172404,2.110249719858709e-05,-40.4,40.4,107.0,-54.3694612715,80.9786001445,-23.8267055126,69.1144434133,167.0168421053,101.5598048301,621.72,460.5527602198,282.7425,176.2275695292,2.6911e-06,1.6594e-06,-1.006e-07,2.038e-07,1.0335e-06,9.573e-07,52.8933148825,108.9457217918,44.4783995748,8.8028335702,2.1666383101,5.7985281601,3.2198752838,6.8869333658,6.7843374227,8.0860492413,53.1435783108,107.7613380222,221.8410231272,50.0092769059,851.1986001526,774.6390137724,-757.1494253319,848.2983974612,7.97
60,573.2918,0.1722184905597272,0.0013549952409547,581.4492,0.038966217114968,0.00041958292099,600.5552,0.0127241638363936,0.0002180830316441,35.00000895315223,12.338509281698606,0.0001332307275297,-35.2,93.0,108.0,-60.5960812741,80.5396717779,-18.8450969278,64.7374529372,85.2642352941,47.0257977479,229.7186470588,124.8702829996,142.8487058824,83.2467136718,2.7591e-06,1.5777e-06,-8.4e-09,2.742e-07,1.1993e-06,8.824e-07,31.2442451297,115.4067411448,42.5034971125,9.2233706987,0.8780352523,6.1190343503,1.8351324476,7.2100137701,5.2061616491,8.483653288,32.2381739167,114.0229232972,232.1752242145,56.3528301348,912.1521953385,760.3807454486,-751.8724653588,906.0706938896,7.97
61,554.3462,0.1991658227716721,0.0005732017404657,578.1384,0.0282439808902198,0.000429947966323,599.5673,0.0078447388576159,0.0001666506214712,23.06249479949375,8.62568240443755,0.0001193751415365,-35.2,93.0,108.0,-83.0982082078,80.2833660464,-24.9324081251,73.4257688632,78.4666225166,40.7099438019,200.1243046358,34.8118522009,168.9539072848,85.9421864736,2.8085e-06,1.4763e-06,6.4e-08,2.752e-07,1.5487e-06,7.679e-07,35.1756939605,118.437108711,42.6861078965,8.9398006979,1.0737316237,5.9433392501,2.1589468573,6.9511009313,5.7213861839,8.1134460763,36.9280424494,115.6676486844,217.7975394801,54.9083496453,869.025620064,751.381860192,-629.8446084921,929.7876415898,5.9
62,534.1158,0.1953341655302989,0.0011109194664592,575.8967,0.0179102563451904,0.0003825730855187,598.9961,0.0042647285411896,0.0001149937355333,16.779660160257627,4.453397848514119,6.28283463923612e-05,-35.2,93.0,108.0,-100.2269673404,80.4757369994,-32.8109470877,73.106039189,97.0863565891,55.2562814969,550.9975193798,554.3788341654,575.0758139535,540.9723148008,2.8203e-06,1.4867e-06,2.7e-09,2e-07,1.7061e-06,7.713e-07,43.0828144655,109.3662807913,42.9521276423,8.2195643188,1.4829545982,5.3567790419,2.625561481,6.2715783281,6.2517984243,7.5322311032,44.1932023057,106.1345503109,218.6289670151,50.4025919503,922.0562085807,869.3751057045,-599.7157828015,1099.3111775754,5.7
63,516.6513,0.1486930968247445,0.0026301663338562,574.6064,0.0093608335654246,0.0002848616276727,598.7128,0.0019288884041429,6.852003189819562e-05,12.26416066008491,1.2907671467213089,4.515499500172719e-05,-35.2,93.0,108.0,-28.7220196171,122.2538919872,0.640487811,69.4585126759,169.83,121.5118269411,1653.0974626866,1512.0195930745,1419.7946268657,1288.4413581902,2.7188e-06,1.5392e-06,1.213e-07,2.306e-07,1.2829e-06,8.633e-07,36.0837486117,79.8213349925,42.2113171324,7.6459405887,1.556670469,4.7756902226,2.5027034463,5.6502448148,6.1548916146,6.9032670034,34.2625546521,81.5870176917,212.2464733299,48.9407951251,1127.2557054773,967.959936783,-518.6126601213,1339.1156527003,5.3
64,505.6161,0.0779214931029073,0.0027563767409911,574.0257,0.0036009811469061,0.0001628306061704,598.6018,0.0006494389949715,3.2253128571221965e-05,11.795460202477273,0.6598764223797066,4.687004576076383e-06,-35.2,93.0,108.0,-107.5326589935,92.9941126672,-18.5932603718,72.3783014792,142.5392907801,100.8030147208,1403.3973049645,1247.0058607123,1075.7562857143,1012.536858025,2.6414e-06,1.4884e-06,7.83e-08,9.87e-08,1.2492e-06,7.703e-07,71.2144802815,99.9203528856,42.4772020431,7.1116587509,2.6439533171,4.6308369189,3.3693004457,5.3021509683,6.8329993337,6.3779421544,71.2470435358,98.5193493333,227.3459827241,50.5048892231,1170.3100216565,1049.9302347615,-496.7269907715,1470.884458566,5.6
